"label","X1","X2","cluster","clusternorm"
".4°F",-27.338055448627,-12.3148139835833,1382,0.691
".4º",-27.4883725630816,-12.2678911855689,413,0.2065
".4ºF",-27.390034508603,-12.2905852772749,1382,0.691
".5",-27.4989398776193,1.78926457343568,1914,0.957
".5-",-30.9201282391046,1.44196584203446,254,0.127
".5--1",-31.6268337232719,-0.0810870548408118,1979,0.9895
".5--10",-31.589951906504,-0.0112767179228076,381,0.1905
".5--2",-31.6972376128666,-0.0252374237037568,1979,0.9895
".5--24",-30.6721142550423,-1.52721122199057,1600,0.8
".5--3",-31.7850594010891,-0.113757001365497,883,0.4415
".5--4",-31.6614308622727,-0.00706548609532353,381,0.1905
".5--5",-31.6429373338716,-0.0153311051533596,381,0.1905
".5-1",-30.9822556349968,1.33373197866605,254,0.127
".5-2",-30.1852215794445,1.13820542146956,255,0.1275
".5-5",-31.0159728164734,0.621858615962497,1739,0.8695
".5-7",-30.8951798231288,1.48035709606801,103,0.0515
".5-fold",-9.17255572392569,3.92519633915514,1384,0.692
".5-hour",14.7380318954409,-1.58891639741337,664,0.332
".5-ml",-14.9386911083857,-4.74727523969223,1728,0.864
".5-mL",-15.0987956107171,-5.03922801468793,1728,0.864
".5%",-22.6905746217823,10.8969259910101,496,0.248
".5%]",-24.0128037753757,11.8284333021156,446,0.223
".5%}",-29.699494507689,5.25119695892547,62,0.031
".5/1000",-20.7634201009357,5.01690974399888,1355,0.6775
".5/100000",-20.818497475085,5.07377315737895,1355,0.6775
".5]",-29.8883028914397,3.2126209040215,1474,0.737
".5}",-30.1132769815657,4.84908058009066,62,0.031
".50",-28.1425228813197,-1.51329512200994,26,0.013
".51",-28.0863183413839,-1.41102360458953,26,0.013
".51%",-24.8017300598532,-2.06181973862774,1678,0.839
".52",-28.245544584824,-1.56391946388578,26,0.013
".53",-28.0733320820477,-1.41353596831112,26,0.013
".54",-28.1147641305751,-1.35958904992032,26,0.013
".55",-28.024762858982,-1.37639322448403,26,0.013
".550",-26.2405871824218,-1.33183851532341,559,0.2795
".56",-28.137041021233,-1.42681433756165,26,0.013
".57",-28.1100111367672,-1.42400154519282,26,0.013
".58",-28.1115006166479,-1.43325325863197,26,0.013
".588",-24.0472936378434,0.953029117287272,1101,0.5505
".59",-28.2739181388797,-1.55002023834343,26,0.013
".51",-32.0136641269751,-0.465896857823828,176,0.088
".52",-32.0454738456481,-0.444500717335006,176,0.088
".55",-31.9140789915709,-0.724165161266663,745,0.3725
".5°C",-27.0957355321247,-12.4937077520615,938,0.469
".5°F",-27.3405001074142,-12.3065624239312,1382,0.691
".5º",-27.4783946526786,-12.2698591748165,413,0.2065
".5ºC",-27.5398738769631,-12.3044847466062,282,0.141
".5ºF",-27.6121380366843,-12.2914392489884,282,0.141
".5mL",-22.3320612919935,-0.942332757871432,1015,0.5075
".5th",-21.0119514343529,-3.49077326307893,1566,0.783
".6",-27.5888645319853,1.88410453303432,1914,0.957
".6-",-30.9065922143097,1.17165781283635,1739,0.8695
".6--1",-31.768572735606,-0.421054501602529,1979,0.9895
".6--2",-31.809381601919,-0.0790196329486306,883,0.4415
".6--3",-31.8870024786752,-0.0704920358310259,255,0.1275
".6--4",-31.9418687058399,-0.223870530510345,883,0.4415
".6--5",-31.7778316041506,-0.0169326612220811,883,0.4415
".6--7",-31.8066084659886,-0.0426330210941634,883,0.4415
".6-1",-30.9760462306681,1.30795967533927,1739,0.8695
".6-2",-30.8871596448051,1.51399977657746,254,0.127
".6-3",-30.9936472509873,1.39883113810582,255,0.1275
".6%",-22.6679952662513,11.0341240002883,496,0.248
".6%--24",-29.6736449055186,3.74867768735746,148,0.074
".6%--67",-25.3731183481629,13.0089375878994,1059,0.5295
".6%--99",-30.0272648845861,3.43117535150966,148,0.074
".6%]",-23.9990517339775,11.8187991397672,446,0.223
".6%}",-29.726034158669,5.24158197422532,62,0.031
".6%8",-20.8124645009177,5.28552303149072,343,0.1715
".6/1000",-20.7288215176795,4.95148183450416,1355,0.6775
".6/100000",-20.9056410868985,5.16605362747061,1495,0.7475
".6]",-29.7249899987914,3.30687289076223,1524,0.762
".6}",-30.1173382435448,4.79469241073664,62,0.031
".60",-28.1430441546902,-1.50584969229408,26,0.013
".61",-28.1564513970825,-1.49510056286196,26,0.013
".62",-28.0486042128834,-1.42482878058676,26,0.013
".63",-28.1640515798831,-1.47921405092404,26,0.013
".64",-28.1300467365479,-1.43736824263853,26,0.013
".645",-14.4082091647068,5.31790477113848,667,0.3335
".65",-28.1441752155743,-1.4775363211598,26,0.013
".654",-14.4112790826965,5.32064886941221,667,0.3335
".66",-28.0690525705264,-1.38558268970577,26,0.013
".67",-28.2400849177525,-1.51965159503715,26,0.013
".68",-28.1485981853736,-1.48312645416573,26,0.013
".69",-28.1905590310154,-1.52342583697412,26,0.013
".61",-31.9048380269375,-0.483993993885897,176,0.088
".62",-31.9640115920772,-0.291299918304445,1874,0.937
".6°F",-27.3510805713697,-12.2998905992669,783,0.3915
".6º",-27.5065418909106,-12.258593902748,413,0.2065
".6ºF",-27.3764950699433,-12.281817507628,783,0.3915
".7",-27.6449899665135,1.88309059588967,1914,0.957
".7--1",-31.4241243991875,-0.249458413573022,1979,0.9895
".7--2",-31.799233438436,-0.118302004266872,883,0.4415
".7--25",-29.0712167276606,2.55013851804663,1207,0.6035
".7--4",-31.8148609529455,-0.0695517733826793,883,0.4415
".7--5",-31.77388509313,-0.0353134196119833,883,0.4415
".7--6",-31.7572828091964,0.0218680046995462,883,0.4415
".7-1",-24.9512191009768,-1.86118566555887,1739,0.8695
".7-2",-30.9220926822365,1.49559826763158,254,0.127
".7-3",-30.6995569168222,1.55825234963484,773,0.3865
".7-fold",-20.8773371317611,5.11096451934313,1495,0.7475
".7%",-22.6509192741059,10.9217898588751,496,0.248
".7%--2",-30.033421683374,3.28650964834623,361,0.1805
".7%]",-23.8826027396614,11.8357247727757,446,0.223
".7%}",-29.6543623552683,5.27254129532379,62,0.031
".7%6",-18.0149350078142,12.8442794051034,1756,0.878
".7/100000",-20.9169865726269,5.18559007161597,1495,0.7475
".7]",-29.7806644848132,3.31213953869004,1524,0.762
".7}",-30.1159900636041,4.87030686582774,62,0.031
".70",-28.2099669672378,-1.5455443254539,26,0.013
".71",-28.2589629102904,-1.45209819918836,1405,0.7025
".72",-28.090161062792,-1.46375932765253,26,0.013
".73",-27.8539269614138,-1.75562119638967,26,0.013
".74",-28.1352110144106,-1.4746385879824,26,0.013
".75",-28.0244805010918,-1.47115591086135,26,0.013
".76",-28.1345544800808,-1.45238092462845,26,0.013
".77",-28.1328805362117,-1.46117758904491,26,0.013
".78",-28.2055214629967,-1.3171994551329,26,0.013
".79",-28.1407731291901,-1.4161568302765,26,0.013
".71",-32.0264349894846,-0.541917518620185,343,0.1715
".73",-32.0655969149814,-0.496605010488001,176,0.088
".74",-32.0661191828603,-0.426454145461048,343,0.1715
".75",-31.9932696678334,-0.34534348711491,1874,0.937
".7°C",-27.3179207727324,-12.3080608797943,783,0.3915
".7°F",-27.3455872981303,-12.3022361567045,783,0.3915
".7º",-27.4818279737969,-12.2633484961147,413,0.2065
".8",-27.6078934813661,1.89567364410994,1914,0.957
".8--1",-31.6353333363348,-0.110484107083917,1979,0.9895
".8--2",-31.6785997961721,-0.0500241877339567,1979,0.9895
".8--3",-31.8631604445742,-0.129654045760034,883,0.4415
".8--4",-31.7982485373801,-0.0831040278220179,883,0.4415
".8-1",-30.9834910502225,1.14845027503458,1739,0.8695
".8%",-22.6797578879045,10.974526429877,496,0.248
".8%]",-24.0252764449505,11.8122608126076,446,0.223
".8%}",-29.6849746616639,5.24732957172658,62,0.031
".8/1000",-20.7619162209004,4.98321749235605,1355,0.6775
".8/100000",-20.8964515561252,5.15379008204623,1495,0.7475
".8]",-29.7077691523584,3.26021955578224,1474,0.737
".8}",-30.1004174170691,4.89643352447758,62,0.031
".80",-28.1584610912856,-1.45304098910533,26,0.013
".81",-28.1452571190045,-1.41892073039134,1405,0.7025
".82",-28.2380266886324,-1.46939281483973,1405,0.7025
".83",-28.1195111347354,-1.47730447474044,26,0.013
".84",-28.240800878952,-1.50846092304822,26,0.013
".85",-28.1224077209209,-1.44606575615986,26,0.013
".86",-28.3035578085454,-1.59094774620947,26,0.013
".87",-28.1544818673586,-1.3781384371133,26,0.013
".88",-28.1991325545694,-1.47623633827137,26,0.013
".89",-28.2773610829452,-1.49683864912761,26,0.013
".81",-32.0483407986607,-0.47557212211915,176,0.088
".82",-31.9880382172481,-0.413385712701181,1874,0.937
".83",-32.1129723125222,-0.546269720351131,618,0.309
".86",-32.0586938864765,-0.356096831343402,343,0.1715
".8°C",-27.377823834395,-12.3929622482947,140,0.07
".8°C]",-27.0911975979459,-12.7193723983144,411,0.2055
".8°F",-27.3647929194716,-12.2947511519584,783,0.3915
".8º",-27.4849626738067,-12.3051589775272,140,0.07
".8ºC",-27.42279863962,-12.3445762790253,140,0.07
".9",-27.6391821472222,1.87188611645016,1914,0.957
".9--1",-31.6521029369054,-0.0531886162510995,1874,0.937
".9--2",-31.9600901748605,-0.394577830908438,618,0.309
".9--3",-31.7697357194564,-0.0588347136005275,883,0.4415
".9--4",-31.7955306533122,-0.0417070746384989,883,0.4415
".9-1",-30.9987764684859,1.32197176705312,1739,0.8695
".9-2",-30.9052149564609,1.34968075962592,254,0.127
".9%",-22.6535062413853,10.9350366521621,496,0.248
".9%--65",-25.3464958189216,12.9329081996486,683,0.3415
".9%]",-23.8374006225333,11.8335387143141,446,0.223
".9%}",-29.7086313859224,5.23814470624359,62,0.031
".9/1000",-20.6528977432374,4.78638083258914,1355,0.6775
".9/100000",-20.9129928664291,5.17865812439134,1495,0.7475
".9]",-29.7265643860575,3.25422443662985,1524,0.762
".9}",-30.1647874443762,4.76009229682905,62,0.031
".90",-28.152055345863,-1.44813460778924,26,0.013
".91",-28.1921048194249,-1.31295488598113,1405,0.7025
".92",-28.1970003166973,-1.50628564842864,26,0.013
".93",-28.1406184440986,-1.32051653326707,1405,0.7025
".94",-28.041974734728,-1.34109143527851,26,0.013
".95",-28.0809709337296,-1.39957608966219,26,0.013
".96",-27.9991927751925,-1.37113913026422,26,0.013
".97",-28.1314378481943,-1.42746168075436,26,0.013
".98",-28.1244106603699,-1.38006350136076,26,0.013
".99",-28.0655671794396,-1.24049841285492,1405,0.7025
".92",-32.0346011402016,-0.414126901426509,618,0.309
".93",-31.9902318308621,-0.377427017268827,618,0.309
".9°C",-27.2748528550055,-12.3049920116172,783,0.3915
".9°F",-27.3431123648684,-12.292282453696,783,0.3915
".9º",-27.503458076381,-12.2649913216682,413,0.2065
".A",-0.909141409255651,17.3732985491533,519,0.2595
".¿A",26.5048820781699,-2.02084488533143,1251,0.6255
".¿Cuáles",30.5573920061389,-5.20668004860438,344,0.172
".¿Qué",26.5051993747136,-1.93337594658792,1074,0.537
".Â§",-5.62374899354339,8.89749071392663,1093,0.5465
".Â¶",-5.59406023713229,8.89356207542483,1093,0.5465
".Â¶Â¶",2.74454648683934,1.29757802176328,1093,0.5465
".â<U+0080>",-5.63847011121571,8.90946983711435,1093,0.5465
".§",-5.30557755131208,9.03474827926642,1093,0.5465
".§*",15.5341449623516,-0.944372125048245,1065,0.5325
".§§",-5.43389434042025,8.88571108986639,1093,0.5465
".§§§",-5.62449370375296,8.82937847923685,1093,0.5465
".§§§§",-0.377064097513109,-1.08238384687187,614,0.307
".§The",-3.01277353217722,-1.95135439791355,973,0.4865
".¶",-5.30527234908962,9.01764302936444,1093,0.5465
".¶¶",-5.49364307029625,8.91817352759672,1093,0.5465
".¶¶¶",-1.8922959320512,-1.18254763340985,1093,0.5465
".¶During",-4.89834256106968,16.1420480717095,541,0.2705
".¶The",-7.2243645169172,2.13737232791027,80,0.04
".",-5.47311671408919,8.9020652799943,1093,0.5465
".",-5.52093229834275,8.97990854464749,1093,0.5465
".",-5.64498933736112,8.86516437216263,1093,0.5465
".",-5.75555736344511,8.77242298200501,169,0.0845
".The",-4.47009066719809,11.9503460528638,1998,0.999
".",1.60940602037575,-8.02142824353265,762,0.381
".aafp",24.2749818522848,-14.3418477402835,546,0.273
".aap",23.800165046658,-13.6612158507126,358,0.179
".aapor",23.5227285921397,-15.3795543699127,543,0.2715
".Abbreviations",-1.89874532857458,5.93143833121736,1423,0.7115
".ABLES",3.65371137833174,6.63062604318654,1630,0.815
".access",22.9141157083827,-15.6433787430521,991,0.4955
".accessdata",23.7742427901277,-13.7302810679779,1202,0.601
".According",-6.89436946184497,-5.51509287111349,408,0.204
".ACIP",-0.953002676518725,8.91992944727617,1899,0.9495
".Acute",-12.0127066605495,21.7377696156929,1965,0.9825
".Additional",2.99277066734604,-3.160555358193,191,0.0955
".adobe",23.5862361889431,-13.0992713057428,358,0.179
".Adults",-7.6613453020174,-3.7864461241129,308,0.154
".Afghanistan",-3.87432070282121,13.0262271355905,661,0.3305
".AFP",1.49002678258389,15.2758142349842,518,0.259
".After",-2.53715394406013,-1.53525689814615,973,0.4865
".ahrq",23.4942138302414,-15.1153868777244,316,0.158
".All",-3.70203415769709,-1.65027559292384,973,0.4865
".Allows",6.47607659657936,-9.63645749800454,1083,0.5415
".Alternate",-3.65638759179077,19.7438686128081,175,0.0875
".Alternative",-3.63907355923728,19.7542838462057,175,0.0875
".Although",-2.85745441219537,-1.23200648145377,973,0.4865
".American",-4.65310464292075,20.6776534687494,824,0.412
".americanheart",23.8287973928976,-13.7040753631942,1601,0.8005
".Among",-4.27511506456011,0.184834634451398,973,0.4865
".An",-3.28134950832727,-0.747496209822414,973,0.4865
".Analysis",1.59802522697057,5.2759617456746,1486,0.743
".Anderson",25.1466025432556,12.1347570538879,1064,0.532
".Annual",-1.959961293789,-2.16928543500997,471,0.2355
".Another",0.770789178187856,-1.11614786867969,145,0.0725
".Antigenic",-2.66490123992506,16.0324728735199,105,0.0525
".Antiviral",-10.2194772994393,-24.2395678132037,724,0.362
".apha",24.3126345041395,-15.306814590742,1092,0.546
".aphis",23.376556045275,-15.4413233842343,409,0.2045
".aphl",24.2111857909646,-14.5171912785563,1458,0.729
".Approximately",-9.59460894819316,4.78557121649509,924,0.462
".ars",23.0828906592725,-15.5218301486329,1476,0.738
".arthritis",23.6843279760065,-13.6656899945336,1601,0.8005
".As",-3.30052033566481,-1.5979965631648,1019,0.5095
".asp",23.4001602093033,-14.4335117737003,1314,0.657
".aspx",23.290875115064,-14.8048075600635,1314,0.657
".Asthma",-10.7492329788009,3.97379408176395,51,0.0255
".At",-1.74895711656589,-0.622505425059384,973,0.4865
".atsdr",24.1092087470376,-14.1021682563806,1339,0.6695
".B",17.8516968842146,13.5387493171917,1560,0.78
".babyfriendlyusa",23.3725072201229,-15.4125064464832,543,0.2715
".Background",-6.64721791311137,8.23470200149147,1065,0.5325
".Based",1.30563500189253,-0.395176455757116,191,0.0955
".Because",-3.73604018959801,-1.63719426347537,973,0.4865
".Before",-2.49756712498138,-1.51606597992307,973,0.4865
".Beginning",-5.85081304370005,19.9402553528199,779,0.3895
".Blood",-8.89389705993312,-15.1884371828372,923,0.4615
".bls",23.4457150029844,-15.3512821678156,543,0.2715
".Both",-4.74247881408258,-1.32545012230081,1083,0.5415
".BOX",-4.04007683885347,-0.0825605961732195,1093,0.5465
".BRFSS",2.26244081927347,5.48231876771597,636,0.318
".brightoncollaboration",24.3711776877259,-14.5433251480522,546,0.273
".bt",23.5322083748548,-14.4874241246151,1314,0.657
".Bureau",13.1075541536178,10.1064767756615,699,0.3495
".By",-5.47826386168957,17.3034616853138,262,0.131
".C",19.9985260674202,12.5653337480907,121,0.0605
".ca",23.2228785886537,-14.7771769757712,87,0.0435
".cancer",23.3034193558476,-15.0683716796509,316,0.158
".Case",-4.62224496544591,-0.306808957389417,973,0.4865
".Cases",-7.2675310466923,-3.94520446707226,747,0.3735
".cdc",22.9220042134002,-13.7957635062961,766,0.383
".CDC",-1.33012395943113,7.78922986274663,973,0.4865
".CDC's",1.99358232351493,10.6859109790319,759,0.3795
".cdcfoundation",23.8404301520052,-13.6661166054103,1601,0.8005
".cdcnpin",22.9110357731821,-13.7702925419432,316,0.158
".cdcnpin-broadcast",24.142227701526,-13.8622918935135,1601,0.8005
".cdph",23.1027732738825,-14.7266558001118,87,0.0435
".census",23.3397062018924,-14.9964912901936,1314,0.657
".cfm",23.4002826611692,-14.8899390674305,409,0.2045
".cfsan",23.9954069444075,-13.6039281005863,1202,0.601
".Chad",6.66138858644819,17.3144633769706,1252,0.626
".Changes",-1.74982399480794,-1.95488291716204,1899,0.9495
".Children",-13.0456646061257,7.89379277093723,869,0.4345
".China",4.17844785832923,16.3339908918413,1612,0.806
".Chlamydia",-11.6204802511561,-3.7106990283872,992,0.496
".Cigarette",16.3648502646153,-6.60669249929342,975,0.4875
".cindi",24.5436816657818,-13.3147940567476,1683,0.8415
".Clean",4.31252246724624,-21.9734462311774,206,0.103
".Clinical",-0.234639352889414,-7.43795707522305,428,0.214
".cms",23.3731293982009,-15.2985166617955,409,0.2045
".com",22.7552514928136,-13.716022711479,1065,0.5325
".com/flquery/population/populationrpt",23.2465216222646,-16.1908686674649,546,0.273
".Compared",-4.16763920614767,11.7591635340365,51,0.0255
".Composition",-3.46644162051681,17.3142889306747,105,0.0525
".Conclusions",-6.72906008628347,8.25273016212692,973,0.4865
".Consistent",4.76806469334377,-5.87317025263703,51,0.0255
".Continued",5.90164905836321,-1.06202921936058,1000,0.5
".Control",7.83803720226809,-9.64540786530739,1083,0.5415
".Countries",5.08526662137841,-2.86351449000386,1492,0.746
".Coverage",-9.11878694793815,5.41859796360606,1813,0.9065
".cpsc",23.480147563521,-14.6647838008014,316,0.158
".cste",23.5152470570263,-14.510369158627,316,0.158
".Current",-1.53687364763944,7.58275658142282,429,0.2145
".Currently",-2.8063887088508,-0.728692796621304,924,0.462
".D",20.9684850368785,16.7185655185794,1890,0.945
".Data",-3.15698733043638,-0.830217764973785,551,0.2755
".Death",-10.8403316613619,4.04929900782212,1731,0.8655
".Dengue",0.84201782202721,14.1936413621848,428,0.214
".Despite",-1.67278633622367,7.41145348611394,973,0.4865
".dhhs",23.5038251728475,-14.8572663390286,546,0.273
".dhs",23.1717410569918,-15.1639517144659,87,0.0435
".Differences",-3.02076152198669,3.29609745041065,1692,0.846
".Disease",2.49835833654017,1.72013807005443,98,0.049
".Disinfection",5.27483527002568,-8.90026462838362,1735,0.8675
".Disparities",-7.88384788475363,0.54104462306781,1295,0.6475
".Do",8.04631265223957,-22.7821822270578,206,0.103
".doh",23.3085060071939,-14.5029704245794,87,0.0435
".dol",23.3959860447186,-15.2185495600275,316,0.158
".dot",23.0992947937347,-14.2898968186237,316,0.158
".During",-5.7773128589303,13.0044948643708,973,0.4865
".e",-11.6045392412393,9.1594338093115,406,0.203
".E",17.6465143053906,5.70683651072155,1652,0.826
".Each",-1.04706241868099,-0.411995497613946,235,0.1175
".Early",3.26731584303843,-4.44693939161548,1623,0.8115
".Ebola",9.54944917882717,-9.99452075924413,1361,0.6805
".ed",23.4000604401539,-15.1231109708301,316,0.158
".Editorial",-7.23484147996439,-7.56173388799669,1232,0.616
".edu",22.1975638739889,-11.4742897188151,482,0.241
".edu/epicourses",22.2844058238242,-11.6670955311432,1063,0.5315
